           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.997671
                   2                0.02             2.98005           -0.997637
                   3                0.03             2.97007           -0.997603
                   4                0.04             2.96009           -0.997569
                   5                0.05             2.95012           -0.997534
                   6                0.06             2.94014             -0.9975
                   7                0.07             2.93017           -0.997466
                   8                0.08             2.92019           -0.997431
                   9                0.09             2.91022           -0.997396
                  10                 0.1             2.90024           -0.997362
                  11                0.11             2.89027           -0.997327
                  12                0.12              2.8803           -0.997292
                  13                0.13             2.87033           -0.997257
                  14                0.14             2.86035           -0.997222
                  15                0.15             2.85038           -0.997187
                  16                0.16             2.84041           -0.997152
                  17                0.17             2.83044           -0.997117
                  18                0.18             2.82047           -0.997081
                  19                0.19             2.81049           -0.997046
                  20                 0.2             2.80052            -0.99701
                  21                0.21             2.79055           -0.996975
                  22                0.22             2.78058           -0.996939
                  23                0.23             2.77062           -0.996903
                  24                0.24             2.76065           -0.996867
                  25                0.25             2.75068           -0.996831
                  26                0.26             2.74071           -0.996795
                  27                0.27             2.73074           -0.996759
                  28                0.28             2.72077           -0.996723
                  29                0.29             2.71081           -0.996686
                  30                 0.3             2.70084            -0.99665
                  31                0.31             2.69087           -0.996613
                  32                0.32             2.68091           -0.996577
                  33                0.33             2.67094            -0.99654
                  34                0.34             2.66098           -0.996503
                  35                0.35             2.65101           -0.996466
                  36                0.36             2.64105           -0.996429
                  37                0.37             2.63108           -0.996392
                  38                0.38             2.62112           -0.996355
                  39                0.39             2.61115           -0.996317
                  40                 0.4             2.60119            -0.99628
                  41                0.41             2.59123           -0.996243
                  42                0.42             2.58127           -0.996205
                  43                0.43              2.5713           -0.996167
                  44                0.44             2.56134           -0.996129
                  45                0.45             2.55138           -0.996092
                  46                0.46             2.54142           -0.996054
                  47                0.47             2.53146           -0.996016
                  48                0.48              2.5215           -0.995977
                  49                0.49             2.51154           -0.995939
                  50                 0.5             2.50158           -0.995901
                  51                0.51             2.49162           -0.995862
                  52                0.52             2.48166           -0.995824
                  53                0.53              2.4717           -0.995785
                  54                0.54             2.46175           -0.995746
                  55                0.55             2.45179           -0.995707
                  56                0.56             2.44183           -0.995669
                  57                0.57             2.43188           -0.995629
                  58                0.58             2.42192            -0.99559
                  59                0.59             2.41196           -0.995551
                  60                 0.6             2.40201           -0.995512
                  61                0.61             2.39205           -0.995472
                  62                0.62              2.3821           -0.995433
                  63                0.63             2.37214           -0.995393
                  64                0.64             2.36219           -0.995353
                  65                0.65             2.35224           -0.995313
                  66                0.66             2.34228           -0.995274
                  67                0.67             2.33233           -0.995233
                  68                0.68             2.32238           -0.995193
                  69                0.69             2.31243           -0.995153
                  70                 0.7             2.30247           -0.995113
                  71                0.71             2.29252           -0.995072
                  72                0.72             2.28257           -0.995032
                  73                0.73             2.27262           -0.994991
                  74                0.74             2.26267            -0.99495
                  75                0.75             2.25272           -0.994909
                  76                0.76             2.24277           -0.994868
                  77                0.77             2.23282           -0.994827
                  78                0.78             2.22288           -0.994786
                  79                0.79             2.21293           -0.994745
                  80                 0.8             2.20298           -0.994703
                  81                0.81             2.19303           -0.994662
