           iteration                time              height            velocity
                   0                   0                   3            -1.34193
                   1                0.01             2.98658            -1.34249
                   2                0.02             2.97316            -1.34305
                   3                0.03             2.95973            -1.34362
                   4                0.04             2.94629            -1.34418
                   5                0.05             2.93285            -1.34474
                   6                0.06              2.9194            -1.34531
                   7                0.07             2.90595            -1.34587
                   8                0.08             2.89249            -1.34644
                   9                0.09             2.87902            -1.34701
                  10                 0.1             2.86555            -1.34758
                  11                0.11             2.85208            -1.34815
                  12                0.12              2.8386            -1.34872
                  13                0.13             2.82511            -1.34929
                  14                0.14             2.81162            -1.34986
                  15                0.15             2.79812            -1.35043
                  16                0.16             2.78461            -1.35101
                  17                0.17              2.7711            -1.35158
                  18                0.18             2.75759            -1.35216
                  19                0.19             2.74407            -1.35273
                  20                 0.2             2.73054            -1.35331
                  21                0.21             2.71701            -1.35389
                  22                0.22             2.70347            -1.35447
                  23                0.23             2.68992            -1.35505
                  24                0.24             2.67637            -1.35563
                  25                0.25             2.66282            -1.35621
                  26                0.26             2.64925            -1.35679
                  27                0.27             2.63569            -1.35737
                  28                0.28             2.62211            -1.35795
                  29                0.29             2.60853            -1.35854
                  30                 0.3             2.59495            -1.35912
                  31                0.31             2.58136            -1.35971
                  32                0.32             2.56776             -1.3603
                  33                0.33             2.55416            -1.36088
                  34                0.34             2.54055            -1.36147
                  35                0.35             2.52693            -1.36206
                  36                0.36             2.51331            -1.36265
                  37                0.37             2.49968            -1.36324
                  38                0.38             2.48605            -1.36383
                  39                0.39             2.47241            -1.36442
                  40                 0.4             2.45877            -1.36501
                  41                0.41             2.44512            -1.36561
                  42                0.42             2.43146             -1.3662
                  43                0.43              2.4178             -1.3668
                  44                0.44             2.40413            -1.36739
                  45                0.45             2.39046            -1.36799
                  46                0.46             2.37678            -1.36858
                  47                0.47             2.36309            -1.36918
                  48                0.48              2.3494            -1.36978
                  49                0.49              2.3357            -1.37038
                  50                 0.5               2.322            -1.37098
                  51                0.51             2.30829            -1.37158
                  52                0.52             2.29457            -1.37218
                  53                0.53             2.28085            -1.37278
                  54                0.54             2.26713            -1.37338
                  55                0.55             2.25339            -1.37399
                  56                0.56             2.23965            -1.37459
                  57                0.57             2.22591            -1.37519
                  58                0.58             2.21215             -1.3758
                  59                0.59              2.1984             -1.3764
                  60                 0.6             2.18463            -1.37701
                  61                0.61             2.17086            -1.37762
                  62                0.62             2.15709            -1.37822
                  63                0.63              2.1433            -1.37883
