           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.997468
                   2                0.02             2.98005           -0.997231
                   3                0.03             2.97008           -0.996993
                   4                0.04             2.96011           -0.996756
                   5                0.05             2.95014           -0.996519
                   6                0.06             2.94017           -0.996282
                   7                0.07             2.93021           -0.996045
                   8                0.08             2.92025           -0.995807
                   9                0.09             2.91029            -0.99557
                  10                 0.1             2.90034           -0.995333
                  11                0.11             2.89038           -0.995095
                  12                0.12             2.88043           -0.994858
                  13                0.13             2.87048            -0.99462
                  14                0.14             2.86054           -0.994383
                  15                0.15             2.85059           -0.994145
                  16                0.16             2.84065           -0.993908
                  17                0.17             2.83071            -0.99367
                  18                0.18             2.82078           -0.993433
                  19                0.19             2.81084           -0.993195
                  20                 0.2             2.80091           -0.992957
                  21                0.21             2.79098           -0.992719
                  22                0.22             2.78105           -0.992482
                  23                0.23             2.77113           -0.992244
                  24                0.24             2.76121           -0.992006
                  25                0.25             2.75129           -0.991768
                  26                0.26             2.74137            -0.99153
                  27                0.27             2.73145           -0.991292
                  28                0.28             2.72154           -0.991054
                  29                0.29             2.71163           -0.990816
                  30                 0.3             2.70172           -0.990578
                  31                0.31             2.69182           -0.990339
                  32                0.32             2.68191           -0.990101
                  33                0.33             2.67201           -0.989863
                  34                0.34             2.66211           -0.989625
                  35                0.35             2.65222           -0.989386
                  36                0.36             2.64232           -0.989148
                  37                0.37             2.63243           -0.988909
                  38                0.38             2.62254           -0.988671
                  39                0.39             2.61265           -0.988432
                  40                 0.4             2.60277           -0.988194
                  41                0.41             2.59289           -0.987955
                  42                0.42             2.58301           -0.987716
                  43                0.43             2.57313           -0.987478
                  44                0.44             2.56326           -0.987239
                  45                0.45             2.55338              -0.987
                  46                0.46             2.54351           -0.986761
                  47                0.47             2.53365           -0.986522
                  48                0.48             2.52378           -0.986283
                  49                0.49             2.51392           -0.986044
                  50                 0.5             2.50406           -0.985805
                  51                0.51              2.4942           -0.985566
                  52                0.52             2.48435           -0.985327
                  53                0.53             2.47449           -0.985087
                  54                0.54             2.46464           -0.984848
                  55                0.55             2.45479           -0.984609
                  56                0.56             2.44495           -0.984369
                  57                0.57              2.4351            -0.98413
                  58                0.58             2.42526           -0.983891
                  59                0.59             2.41542           -0.983651
                  60                 0.6             2.40559           -0.983411
                  61                0.61             2.39575           -0.983172
                  62                0.62             2.38592           -0.982932
                  63                0.63             2.37609           -0.982692
                  64                0.64             2.36626           -0.982452
                  65                0.65             2.35644           -0.982213
                  66                0.66             2.34662           -0.981973
                  67                0.67              2.3368           -0.981733
                  68                0.68             2.32698           -0.981493
                  69                0.69             2.31717           -0.981253
                  70                 0.7             2.30735           -0.981013
                  71                0.71             2.29754           -0.980772
                  72                0.72             2.28773           -0.980532
                  73                0.73             2.27793           -0.980292
                  74                0.74             2.26813           -0.980052
