           iteration                time              height            velocity
                   0                   0                   3           -0.702222
                   1                0.01             2.99298           -0.701619
                   2                0.02             2.98596           -0.701015
                   3                0.03             2.97895           -0.700409
                   4                0.04             2.97195           -0.699802
                   5                0.05             2.96495           -0.699193
                   6                0.06             2.95796           -0.698582
                   7                0.07             2.95097            -0.69797
                   8                0.08             2.94399           -0.697356
                   9                0.09             2.93702           -0.696741
                  10                 0.1             2.93005           -0.696123
                  11                0.11             2.92309           -0.695505
                  12                0.12             2.91613           -0.694884
                  13                0.13             2.90919           -0.694262
                  14                0.14             2.90224           -0.693638
                  15                0.15             2.89531           -0.693012
                  16                0.16             2.88838           -0.692385
                  17                0.17             2.88145           -0.691756
                  18                0.18             2.87454           -0.691126
                  19                0.19             2.86762           -0.690494
                  20                 0.2             2.86072            -0.68986
                  21                0.21             2.85382           -0.689224
                  22                0.22             2.84693           -0.688587
                  23                0.23             2.84004           -0.687948
                  24                0.24             2.83316           -0.687307
                  25                0.25             2.82629           -0.686665
                  26                0.26             2.81942           -0.686021
                  27                0.27             2.81256           -0.685375
                  28                0.28             2.80571           -0.684728
                  29                0.29             2.79886           -0.684079
                  30                 0.3             2.79202           -0.683428
                  31                0.31             2.78519           -0.682775
                  32                0.32             2.77836           -0.682121
                  33                0.33             2.77154           -0.681465
                  34                0.34             2.76472           -0.680808
                  35                0.35             2.75792           -0.680148
                  36                0.36             2.75111           -0.679487
                  37                0.37             2.74432           -0.678824
                  38                0.38             2.73753            -0.67816
                  39                0.39             2.73075           -0.677494
                  40                 0.4             2.72397           -0.676826
                  41                0.41             2.71721           -0.676156
                  42                0.42             2.71044           -0.675485
                  43                0.43             2.70369           -0.674811
                  44                0.44             2.69694           -0.674137
                  45                0.45              2.6902            -0.67346
                  46                0.46             2.68347           -0.672782
                  47                0.47             2.67674           -0.672102
                  48                0.48             2.67002            -0.67142
                  49                0.49              2.6633           -0.670736
                  50                 0.5             2.65659           -0.670051
                  51                0.51             2.64989           -0.669364
                  52                0.52              2.6432           -0.668675
                  53                0.53             2.63651           -0.667985
                  54                0.54             2.62983           -0.667293
                  55                0.55             2.62316           -0.666599
                  56                0.56              2.6165           -0.665903
                  57                0.57             2.60984           -0.665205
                  58                0.58             2.60318           -0.664506
                  59                0.59             2.59654           -0.663805
                  60                 0.6              2.5899           -0.663102
                  61                0.61             2.58327           -0.662398
                  62                0.62             2.57665           -0.661692
                  63                0.63             2.57003           -0.660984
                  64                0.64             2.56342           -0.660274
                  65                0.65             2.55682           -0.659562
                  66                0.66             2.55022           -0.658849
                  67                0.67             2.54363           -0.658134
                  68                0.68             2.53705           -0.657417
                  69                0.69             2.53048           -0.656699
                  70                 0.7             2.52391           -0.655979
                  71                0.71             2.51735           -0.655257
                  72                0.72              2.5108           -0.654533
                  73                0.73             2.50425           -0.653807
                  74                0.74             2.49771            -0.65308
                  75                0.75             2.49118           -0.652351
                  76                0.76             2.48466            -0.65162
                  77                0.77             2.47814           -0.650888
                  78                0.78             2.47163           -0.650153
                  79                0.79             2.46513           -0.649417
                  80                 0.8             2.45864           -0.648679
                  81                0.81             2.45215            -0.64794
                  82                0.82             2.44567           -0.647199
                  83                0.83              2.4392           -0.646455
                  84                0.84             2.43274           -0.645711
                  85                0.85             2.42628           -0.644964
                  86                0.86             2.41983           -0.644216
                  87                0.87             2.41339           -0.643466
                  88                0.88             2.40695           -0.642714
                  89                0.89             2.40053            -0.64196
                  90                 0.9             2.39411           -0.641205
                  91                0.91             2.38769           -0.640448
                  92                0.92             2.38129           -0.639689
                  93                0.93             2.37489           -0.638928
                  94                0.94              2.3685           -0.638166
                  95                0.95             2.36212           -0.637402
                  96                0.96             2.35575           -0.636636
                  97                0.97             2.34938           -0.635868
                  98                0.98             2.34302           -0.635099
                  99                0.99             2.33667           -0.634328
                 100                   1             2.33033           -0.633555
                 101                1.01             2.32399           -0.632781
                 102                1.02             2.31766           -0.632005
                 103                1.03             2.31134           -0.631227
                 104                1.04             2.30503           -0.630447
                 105                1.05             2.29873           -0.629666
                 106                1.06             2.29243           -0.628883
                 107                1.07             2.28614           -0.628098
                 108                1.08             2.27986           -0.627311
                 109                1.09             2.27359           -0.626523
                 110                 1.1             2.26732           -0.625733
                 111                1.11             2.26107           -0.624942
                 112                1.12             2.25482           -0.624148
                 113                1.13             2.24858           -0.623353
                 114                1.14             2.24234           -0.622557
                 115                1.15             2.23612           -0.621758
                 116                1.16              2.2299           -0.620958
                 117                1.17             2.22369           -0.620156
                 118                1.18             2.21749           -0.619353
                 119                1.19             2.21129           -0.618548
                 120                 1.2             2.20511           -0.617741
                 121                1.21             2.19893           -0.616932
                 122                1.22             2.19276           -0.616122
                 123                1.23              2.1866            -0.61531
                 124                1.24             2.18045           -0.614497
                 125                1.25              2.1743           -0.613682
                 126                1.26             2.16817           -0.612865
                 127                1.27             2.16204           -0.612047
                 128                1.28             2.15592           -0.611227
                 129                1.29              2.1498           -0.610405
                 130                 1.3              2.1437           -0.609582
                 131                1.31              2.1376           -0.608757
                 132                1.32             2.13152            -0.60793
                 133                1.33             2.12544           -0.607102
                 134                1.34             2.11937           -0.606272
                 135                1.35              2.1133           -0.605441
                 136                1.36             2.10725           -0.604608
                 137                1.37              2.1012           -0.603773
                 138                1.38             2.09517           -0.602937
                 139                1.39             2.08914             -0.6021
                 140                 1.4             2.08311            -0.60126
                 141                1.41              2.0771           -0.600419
                 142                1.42              2.0711           -0.599577
                 143                1.43              2.0651           -0.598733
                 144                1.44             2.05912           -0.597888
                 145                1.45             2.05314           -0.597041
                 146                1.46             2.04717           -0.596192
                 147                1.47              2.0412           -0.595342
                 148                1.48             2.03525            -0.59449
                 149                1.49             2.02931           -0.593637
                 150                 1.5             2.02337           -0.592783
                 151                1.51             2.01744           -0.591926
                 152                1.52             2.01152           -0.591069
                 153                1.53             2.00561            -0.59021
                 154                1.54             1.99971           -0.589349
                 155                1.55             1.99382           -0.588487
                 156                1.56             1.98793           -0.587624
                 157                1.57             1.98205           -0.586759
                 158                1.58             1.97619           -0.585892
                 159                1.59             1.97033           -0.585025
                 160                 1.6             1.96448           -0.584155
                 161                1.61             1.95864           -0.583285
                 162                1.62              1.9528           -0.582413
                 163                1.63             1.94698           -0.581539
                 164                1.64             1.94116           -0.580665
                 165                1.65             1.93536           -0.579788
                 166                1.66             1.92956           -0.578911
                 167                1.67             1.92377           -0.578032
                 168                1.68             1.91799           -0.577152
                 169                1.69             1.91222            -0.57627
                 170                 1.7             1.90646           -0.575387
                 171                1.71              1.9007           -0.574503
                 172                1.72             1.89496           -0.573617
                 173                1.73             1.88922           -0.572731
                 174                1.74             1.88349           -0.571843
                 175                1.75             1.87778           -0.570953
                 176                1.76             1.87207           -0.570062
                 177                1.77             1.86636           -0.569171
                 178                1.78             1.86067           -0.568277
                 179                1.79             1.85499           -0.567383
                 180                 1.8             1.84932           -0.566488
                 181                1.81             1.84365           -0.565591
                 182                1.82               1.838           -0.564693
                 183                1.83             1.83235           -0.563794
                 184                1.84             1.82671           -0.562893
                 185                1.85             1.82108           -0.561992
                 186                1.86             1.81546           -0.561089
                 187                1.87             1.80985           -0.560185
                 188                1.88             1.80425           -0.559281
                 189                1.89             1.79866           -0.558375
                 190                 1.9             1.79307           -0.557467
                 191                1.91              1.7875           -0.556559
                 192                1.92             1.78193            -0.55565
                 193                1.93             1.77638            -0.55474
                 194                1.94             1.77083           -0.553828
                 195                1.95             1.76529           -0.552916
                 196                1.96             1.75976           -0.552003
                 197                1.97             1.75424           -0.551088
                 198                1.98             1.74873           -0.550173
                 199                1.99             1.74323           -0.549257
                 200                   2             1.73774            -0.54834
                 201                2.01             1.73225           -0.547421
                 202                2.02             1.72678           -0.546502
                 203                2.03             1.72131           -0.545582
                 204                2.04             1.71586           -0.544661
                 205                2.05             1.71041            -0.54374
                 206                2.06             1.70497           -0.542817
                 207                2.07             1.69955           -0.541893
                 208                2.08             1.69413           -0.540969
                 209                2.09             1.68872           -0.540044
                 210                 2.1             1.68332           -0.539118
                 211                2.11             1.67793           -0.538191
                 212                2.12             1.67254           -0.537264
                 213                2.13             1.66717           -0.536335
                 214                2.14             1.66181           -0.535406
                 215                2.15             1.65645           -0.534477
                 216                2.16             1.65111           -0.533546
                 217                2.17             1.64577           -0.532615
                 218                2.18             1.64045           -0.531683
                 219                2.19             1.63513           -0.530751
                 220                 2.2             1.62982           -0.529818
                 221                2.21             1.62452           -0.528884
                 222                2.22             1.61924            -0.52795
                 223                2.23             1.61396           -0.527015
                 224                2.24             1.60869            -0.52608
                 225                2.25             1.60342           -0.525144
                 226                2.26             1.59817           -0.524207
                 227                2.27             1.59293           -0.523271
                 228                2.28              1.5877           -0.522333
                 229                2.29             1.58248           -0.521395
                 230                 2.3             1.57726           -0.520457
                 231                2.31             1.57206           -0.519518
                 232                2.32             1.56686           -0.518579
